,Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,URL,nr_reviews,excellent,v_good,average,poor,terrible
1216,id_1216,Oporto,['Gluten Free Options'],345.0,$,19.0,"[['Glutenfree Paradise', 'gluten-free tearoom'], ['02/17/2018', '01/07/2018']]",/Restaurant_Review-g189180-d12722508-Reviews-Com_Cuore-Porto_Porto_District_Northern_Portugal.html,d12722508,https://www.tripadvisor.com//Restaurant_Review-g189180-d12722508-Reviews-Com_Cuore-Porto_Porto_District_Northern_Portugal.html,138,38,7,1,0,0
1217,id_1217,Munich,['German'],2263.0,$$ - $$$,8.0,"[['Enjoy The Place, Not The Food.', 'Good location and decent food'], ['03/28/2017', '09/02/2016']]",/Restaurant_Review-g187309-d6986082-Reviews-Winter_Garten-Munich_Upper_Bavaria_Bavaria.html,d6986082,https://www.tripadvisor.com//Restaurant_Review-g187309-d6986082-Reviews-Winter_Garten-Munich_Upper_Bavaria_Bavaria.html,62,1,6,2,1,1
1218,id_1218,Madrid,,6375.0,,7.0,"[[], []]",/Restaurant_Review-g187514-d11912376-Reviews-La_Gata_de_Maldonado-Madrid.html,d11912376,https://www.tripadvisor.com//Restaurant_Review-g187514-d11912376-Reviews-La_Gata_de_Maldonado-Madrid.html,16,6,4,4,1,1
1219,id_1219,Paris,['Italian'],12950.0,$$ - $$$,11.0,"[['Good small creperie'], ['09/26/2014']]",/Restaurant_Review-g187147-d801337-Reviews-L_Atelier_du_8eme-Paris_Ile_de_France.html,d801337,https://www.tripadvisor.com//Restaurant_Review-g187147-d801337-Reviews-L_Atelier_du_8eme-Paris_Ile_de_France.html,11,0,1,0,0,0
1220,id_1220,Barcelona,"['Italian', 'Pizza', 'Mediterranean', 'Spanish']",5491.0,$$ - $$$,61.0,"[['Very quiet place', 'arrived at 2, served food at 6pm'], ['04/29/2017', '10/15/2016']]",/Restaurant_Review-g187497-d997533-Reviews-Restaurant_Ideal_Collserola-Barcelona_Catalonia.html,d997533,https://www.tripadvisor.com//Restaurant_Review-g187497-d997533-Reviews-Restaurant_Ideal_Collserola-Barcelona_Catalonia.html,115,2,3,1,0,2
1221,id_1221,London,['Italian'],16305.0,,,"[['Londoner'], ['09/14/2016']]",/Restaurant_Review-g186338-d7714708-Reviews-Skyler_Lounge-London_England.html,d7714708,https://www.tripadvisor.com//Restaurant_Review-g186338-d7714708-Reviews-Skyler_Lounge-London_England.html,1,0,0,0,0,1
1222,id_1222,Barcelona,,6424.0,,3.0,"[[], []]",/Restaurant_Review-g187497-d10678404-Reviews-Papizza_Mataro-Barcelona_Catalonia.html,d10678404,https://www.tripadvisor.com//Restaurant_Review-g187497-d10678404-Reviews-Papizza_Mataro-Barcelona_Catalonia.html,0,0,0,0,0,0
1223,id_1223,Prague,"['Italian', 'Pizza', 'European']",3767.0,$$ - $$$,150.0,"[['Very Slow Service', 'Nice pizza but slow service'], ['11/08/2017', '09/17/2017']]",/Restaurant_Review-g274707-d3544287-Reviews-Fresco_Vento-Prague_Bohemia.html,d3544287,https://www.tripadvisor.com//Restaurant_Review-g274707-d3544287-Reviews-Fresco_Vento-Prague_Bohemia.html,218,23,30,16,11,19
1224,id_1224,Madrid,['Mexican'],3194.0,,4.0,"[['La Tentación mexicana in Lavapiés, Madrid.'], ['08/10/2017']]",/Restaurant_Review-g187514-d12569624-Reviews-La_Tentacion-Madrid.html,d12569624,https://www.tripadvisor.com//Restaurant_Review-g187514-d12569624-Reviews-La_Tentacion-Madrid.html,10,1,0,0,0,0
1225,id_1225,Prague,"['Bar', 'European', 'Pub', 'Czech', 'Central European']",2383.0,$,63.0,"[['Needed a quick bite', 'Not good'], ['08/09/2017', '12/23/2017']]",/Restaurant_Review-g274707-d4747989-Reviews-Restaurace_U_Kotvy-Prague_Bohemia.html,d4747989,https://www.tripadvisor.com//Restaurant_Review-g274707-d4747989-Reviews-Restaurace_U_Kotvy-Prague_Bohemia.html,86,9,7,1,1,7
1226,id_1226,Budapest,"['European', 'Hungarian']",1107.0,$$ - $$$,9.0,"[['First impression paid off..', 'Solid option'], ['11/30/2017', '09/28/2017']]",/Restaurant_Review-g274887-d12731183-Reviews-Bistro25-Budapest_Central_Hungary.html,d12731183,https://www.tripadvisor.com//Restaurant_Review-g274887-d12731183-Reviews-Bistro25-Budapest_Central_Hungary.html,10,2,2,0,0,1
1227,id_1227,Vienna,,1718.0,,8.0,"[['Little Italy in Vienna', 'Great sandwich-place'], ['06/27/2016', '10/17/2014']]",/Restaurant_Review-g190454-d4149186-Reviews-Donatella-Vienna.html,d4149186,https://www.tripadvisor.com//Restaurant_Review-g190454-d4149186-Reviews-Donatella-Vienna.html,14,2,2,0,0,0
1228,id_1228,Rome,,3396.0,,35.0,"[[], []]",/Restaurant_Review-g187791-d11995777-Reviews-Ratatouille_Ristorante-Rome_Lazio.html,d11995777,https://www.tripadvisor.com//Restaurant_Review-g187791-d11995777-Reviews-Ratatouille_Ristorante-Rome_Lazio.html,0,0,0,0,0,0
1229,id_1229,Brussels,"['Latin', 'Chilean', 'South American']",427.0,$$ - $$$,131.0,"[['Cozy is the word', 'Tasty food and great atmosphere'], ['11/29/2017', '06/06/2017']]",/Restaurant_Review-g188644-d943585-Reviews-Restaurant_Araucana_Chez_Adela-Brussels.html,d943585,https://www.tripadvisor.com//Restaurant_Review-g188644-d943585-Reviews-Restaurant_Araucana_Chez_Adela-Brussels.html,157,29,12,6,3,0
1230,id_1230,Rome,"['Italian', 'Pizza', 'Street Food', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",692.0,$,354.0,"[['Happy restaurant', 'Gluten free on the go!'], ['11/29/2017', '09/14/2017']]",/Restaurant_Review-g187791-d7684656-Reviews-Mama_Eat_Street_Food-Rome_Lazio.html,d7684656,https://www.tripadvisor.com//Restaurant_Review-g187791-d7684656-Reviews-Mama_Eat_Street_Food-Rome_Lazio.html,614,169,28,13,3,3
1231,id_1231,Lisbon,"['Pizza', 'European', 'Italian', 'Indian', 'Mediterranean', 'Portuguese', 'Vegan Options', 'Vegetarian Friendly']",1302.0,$$ - $$$,16.0,"[['Aussies on holiday', 'very good'], ['05/22/2017', '02/10/2017']]",/Restaurant_Review-g189158-d10226471-Reviews-Restaurante_A_Ponte-Lisbon_Lisbon_District_Central_Portugal.html,d10226471,https://www.tripadvisor.com//Restaurant_Review-g189158-d10226471-Reviews-Restaurante_A_Ponte-Lisbon_Lisbon_District_Central_Portugal.html,17,7,0,0,0,0
1232,id_1232,Madrid,,8751.0,,,"[[], []]",/Restaurant_Review-g187514-d9809531-Reviews-La_Galeria-Madrid.html,d9809531,https://www.tripadvisor.com//Restaurant_Review-g187514-d9809531-Reviews-La_Galeria-Madrid.html,3,1,0,1,0,1
1233,id_1233,Geneva,"['Italian', 'Mediterranean', 'European']",915.0,,9.0,"[['Very good local Italian', 'Best pizza in town!'], ['04/08/2015', '12/02/2014']]",/Restaurant_Review-g188057-d1044873-Reviews-Borgia-Geneva.html,d1044873,https://www.tripadvisor.com//Restaurant_Review-g188057-d1044873-Reviews-Borgia-Geneva.html,72,6,3,2,0,0
1234,id_1234,Lyon,"['Asian', 'Vietnamese']",997.0,$,27.0,"[['Lovely noodles', 'Best asian (Vietnamese) food in foreign co...'], ['08/27/2017', '03/09/2015']]",/Restaurant_Review-g187265-d1326320-Reviews-Rizpai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1326320,https://www.tripadvisor.com//Restaurant_Review-g187265-d1326320-Reviews-Rizpai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,41,2,0,0,0,0
1235,id_1235,London,"['Seafood', 'British', 'International', 'Gluten Free Options']",1548.0,$$ - $$$,248.0,"[['Chicago loves Prawn on the Lawn', 'Brilliant'], ['12/30/2017', '12/25/2017']]",/Restaurant_Review-g186338-d5000053-Reviews-Prawn_on_the_Lawn-London_England.html,d5000053,https://www.tripadvisor.com//Restaurant_Review-g186338-d5000053-Reviews-Prawn_on_the_Lawn-London_England.html,358,242,54,21,7,11
1236,id_1236,Stockholm,,1682.0,,2.0,"[['Almost like in your own kitchen.', 'Nice'], ['09/30/2017', '10/24/2016']]",/Restaurant_Review-g189852-d11746045-Reviews-Tous_Les_Jours-Stockholm.html,d11746045,https://www.tripadvisor.com//Restaurant_Review-g189852-d11746045-Reviews-Tous_Les_Jours-Stockholm.html,0,0,0,0,0,0
1237,id_1237,Copenhagen,,1681.0,,11.0,"[['Average', 'Not impressive'], ['07/24/2015', '03/14/2015']]",/Restaurant_Review-g189541-d7595936-Reviews-Restaurant_Sahara-Copenhagen_Zealand.html,d7595936,https://www.tripadvisor.com//Restaurant_Review-g189541-d7595936-Reviews-Restaurant_Sahara-Copenhagen_Zealand.html,11,0,0,1,1,0
1238,id_1238,London,"['European', 'Gluten Free Options', 'Vegetarian Friendly']",641.0,$$ - $$$,178.0,"[['Impeccable food but disappointing service', 'Amazing!'], ['12/16/2017', '12/06/2017']]",/Restaurant_Review-g186338-d7894147-Reviews-Naughty_piglets-London_England.html,d7894147,https://www.tripadvisor.com//Restaurant_Review-g186338-d7894147-Reviews-Naughty_piglets-London_England.html,245,177,38,12,3,6
1239,id_1239,Munich,"['Italian', 'Pizza', 'Mediterranean', 'European']",2578.0,$$ - $$$,27.0,"[['Probably the worst restaurant I have ever...', 'Do not recommend waste of money'], ['10/13/2017', '09/10/2017']]",/Restaurant_Review-g187309-d5823757-Reviews-Ristorante_Ciao-Munich_Upper_Bavaria_Bavaria.html,d5823757,https://www.tripadvisor.com//Restaurant_Review-g187309-d5823757-Reviews-Ristorante_Ciao-Munich_Upper_Bavaria_Bavaria.html,42,4,4,2,0,5
1240,id_1240,Paris,['Asian'],9188.0,,4.0,"[[""It's a great mix of quality and price""], ['07/15/2014']]",/Restaurant_Review-g187147-d6781641-Reviews-Tian_Jin_Restaurant-Paris_Ile_de_France.html,d6781641,https://www.tripadvisor.com//Restaurant_Review-g187147-d6781641-Reviews-Tian_Jin_Restaurant-Paris_Ile_de_France.html,4,0,1,0,0,0
1241,id_1241,Brussels,"['Vegetarian Friendly', 'Vegan Options']",252.0,$,52.0,"[['Good better best', ""Best baguette I've ever had!""], ['01/20/2018', '08/06/2017']]",/Restaurant_Review-g1136501-d6653307-Reviews-Therese_et_Dominique-Saint_Gilles_Brussels.html,d6653307,https://www.tripadvisor.com//Restaurant_Review-g1136501-d6653307-Reviews-Therese_et_Dominique-Saint_Gilles_Brussels.html,105,24,4,1,0,2
1242,id_1242,Paris,"['International', 'Vegetarian Friendly']",12708.0,$$ - $$$,252.0,"[['Very nice place', 'A broad variety to choose from'], ['10/25/2017', '08/15/2016']]",/Restaurant_Review-g187147-d719183-Reviews-Le_Paradis_du_Fruit-Paris_Ile_de_France.html,d719183,https://www.tripadvisor.com//Restaurant_Review-g187147-d719183-Reviews-Le_Paradis_du_Fruit-Paris_Ile_de_France.html,347,7,6,5,1,1
1243,id_1243,Vienna,"['Mediterranean', 'Turkish', 'Middle Eastern', 'European', 'Vegetarian Friendly']",1284.0,$$ - $$$,82.0,"[['Strange choice of spices', 'Good experience dinning outdoor'], ['07/13/2017', '06/17/2017']]",/Restaurant_Review-g190454-d1127187-Reviews-Levante-Vienna.html,d1127187,https://www.tripadvisor.com//Restaurant_Review-g190454-d1127187-Reviews-Levante-Vienna.html,130,11,17,9,4,7
1244,id_1244,Barcelona,"['Mexican', 'Vegan Options']",4644.0,$,28.0,"[['There is much better', 'Dangerous!!!'], ['07/09/2017', '12/21/2016']]",/Restaurant_Review-g187497-d10840467-Reviews-Quetzal-Barcelona_Catalonia.html,d10840467,https://www.tripadvisor.com//Restaurant_Review-g187497-d10840467-Reviews-Quetzal-Barcelona_Catalonia.html,59,1,1,1,2,1
1245,id_1245,Vienna,,2427.0,,3.0,"[['Best Falafels'], ['12/23/2017']]",/Restaurant_Review-g190454-d9567836-Reviews-Orient-Vienna.html,d9567836,https://www.tripadvisor.com//Restaurant_Review-g190454-d9567836-Reviews-Orient-Vienna.html,5,1,1,0,0,0
1246,id_1246,Budapest,,1254.0,,7.0,"[['Evening snack', 'Great brunch. Really delicious and near th...'], ['02/06/2017', '08/14/2016']]",/Restaurant_Review-g274887-d10726675-Reviews-Bagetto-Budapest_Central_Hungary.html,d10726675,https://www.tripadvisor.com//Restaurant_Review-g274887-d10726675-Reviews-Bagetto-Budapest_Central_Hungary.html,12,2,0,0,0,0
1247,id_1247,Warsaw,,1735.0,,8.0,"[[], []]",/Restaurant_Review-g274856-d10596710-Reviews-Bobby_Burger-Warsaw_Mazovia_Province_Central_Poland.html,d10596710,https://www.tripadvisor.com//Restaurant_Review-g274856-d10596710-Reviews-Bobby_Burger-Warsaw_Mazovia_Province_Central_Poland.html,0,0,0,0,0,0
1248,id_1248,Munich,,2218.0,,,"[[], []]",/Restaurant_Review-g187309-d12510178-Reviews-Sofra-Munich_Upper_Bavaria_Bavaria.html,d12510178,https://www.tripadvisor.com//Restaurant_Review-g187309-d12510178-Reviews-Sofra-Munich_Upper_Bavaria_Bavaria.html,1,0,1,0,0,0
1249,id_1249,Rome,"['Italian', 'Seafood', 'Mediterranean', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",351.0,$$ - $$$,1265.0,"[['Good restaurant, Great service', 'Nice meal, good service'], ['12/24/2017', '12/09/2017']]",/Restaurant_Review-g187791-d1439850-Reviews-Ristorante_Terme_di_Diocleziano-Rome_Lazio.html,d1439850,https://www.tripadvisor.com//Restaurant_Review-g187791-d1439850-Reviews-Ristorante_Terme_di_Diocleziano-Rome_Lazio.html,1769,247,122,64,34,30
1250,id_1250,London,,6866.0,,7.0,"[['The best ever....', 'Do yourself a favour, stop here.'], ['10/06/2017', '08/10/2017']]",/Restaurant_Review-g186338-d10758343-Reviews-Passione_Vino-London_England.html,d10758343,https://www.tripadvisor.com//Restaurant_Review-g186338-d10758343-Reviews-Passione_Vino-London_England.html,23,19,1,0,0,0
1251,id_1251,Berlin,"['Italian', 'Pizza', 'Fast Food', 'Mediterranean', 'Turkish']",3363.0,$,,"[[], []]",/Restaurant_Review-g187323-d13150803-Reviews-Max_und_Murat-Berlin.html,d13150803,https://www.tripadvisor.com//Restaurant_Review-g187323-d13150803-Reviews-Max_und_Murat-Berlin.html,0,0,0,0,0,0
1252,id_1252,Madrid,['Pub'],5917.0,,2.0,"[[], []]",/Restaurant_Review-g187514-d990776-Reviews-Restaurante_Malecon-Madrid.html,d990776,https://www.tripadvisor.com//Restaurant_Review-g187514-d990776-Reviews-Restaurante_Malecon-Madrid.html,3,1,2,0,0,0
1253,id_1253,Lyon,,1103.0,,71.0,"[['Amazing !', 'Service is too long... employees are too s...'], ['11/05/2017', '10/12/2017']]",/Restaurant_Review-g1080938-d10821048-Reviews-Brasserie_Des_Lumieres-Decines_Charpieu_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d10821048,https://www.tripadvisor.com//Restaurant_Review-g1080938-d10821048-Reviews-Brasserie_Des_Lumieres-Decines_Charpieu_Lyon_Rhone_Auvergne_Rhone_Alpes.html,165,1,0,0,0,1
1254,id_1254,Paris,,7098.0,,4.0,"[[], []]",/Restaurant_Review-g187147-d12170894-Reviews-Ristorante_Mezzo_Mezzo-Paris_Ile_de_France.html,d12170894,https://www.tripadvisor.com//Restaurant_Review-g187147-d12170894-Reviews-Ristorante_Mezzo_Mezzo-Paris_Ile_de_France.html,17,1,0,0,0,0
1255,id_1255,Munich,"['Italian', 'German', 'Spanish', 'European', 'Central European', 'Vegetarian Friendly']",804.0,$$$$,412.0,"[['bavarian cuisine', 'Good food, strange service'], ['12/22/2017', '11/02/2017']]",/Restaurant_Review-g187309-d718340-Reviews-Schuhbecks_Suedtiroler_Restaurant-Munich_Upper_Bavaria_Bavaria.html,d718340,https://www.tripadvisor.com//Restaurant_Review-g187309-d718340-Reviews-Schuhbecks_Suedtiroler_Restaurant-Munich_Upper_Bavaria_Bavaria.html,506,46,25,22,8,7
1256,id_1256,Hamburg,"['Spanish', 'Mediterranean', 'European', 'Portuguese']",2559.0,$$ - $$$,41.0,"[['Cold, tasteless food', 'Great surprise menu'], ['12/06/2017', '08/20/2017']]",/Restaurant_Review-g187331-d4736449-Reviews-Vagueira_Tapas_Bar-Hamburg.html,d4736449,https://www.tripadvisor.com//Restaurant_Review-g187331-d4736449-Reviews-Vagueira_Tapas_Bar-Hamburg.html,71,3,5,1,2,1
1257,id_1257,London,['Pizza'],9351.0,,,"[[], []]",/Restaurant_Review-g186338-d5794686-Reviews-Pizza_Hut-London_England.html,d5794686,https://www.tripadvisor.com//Restaurant_Review-g186338-d5794686-Reviews-Pizza_Hut-London_England.html,2,0,1,0,0,0
1258,id_1258,Paris,,12018.0,,7.0,"[[], []]",/Restaurant_Review-g187147-d11888319-Reviews-Le_Multiplex-Paris_Ile_de_France.html,d11888319,https://www.tripadvisor.com//Restaurant_Review-g187147-d11888319-Reviews-Le_Multiplex-Paris_Ile_de_France.html,26,0,0,1,0,1
1259,id_1259,Copenhagen,['Italian'],919.0,$$ - $$$,11.0,"[['Love it', 'Strange atmosphere, food was OK'], ['08/18/2017', '09/12/2017']]",/Restaurant_Review-g189541-d5537300-Reviews-Pasta_house-Copenhagen_Zealand.html,d5537300,https://www.tripadvisor.com//Restaurant_Review-g189541-d5537300-Reviews-Pasta_house-Copenhagen_Zealand.html,15,5,0,1,0,0
1260,id_1260,Brussels,"['Belgian', 'European', 'French']",540.0,$$ - $$$,90.0,"[['Great quality and kind service', 'Good meal good value'], ['04/30/2017', '03/27/2017']]",/Restaurant_Review-g188644-d1943691-Reviews-Restaurant_de_la_Bourse-Brussels.html,d1943691,https://www.tripadvisor.com//Restaurant_Review-g188644-d1943691-Reviews-Restaurant_de_la_Bourse-Brussels.html,113,17,16,4,0,0
1261,id_1261,Bratislava,['Italian'],242.0,,4.0,"[['Amazing pizza', 'Amazing pizza for reasonable price'], ['01/11/2018', '11/27/2017']]",/Restaurant_Review-g274924-d12695978-Reviews-Johny_Pizza_Pasta-Bratislava_Bratislava_Region.html,d12695978,https://www.tripadvisor.com//Restaurant_Review-g274924-d12695978-Reviews-Johny_Pizza_Pasta-Bratislava_Bratislava_Region.html,22,14,0,0,0,1
1262,id_1262,Rome,"['Vegetarian Friendly', 'Vegan Options']",2599.0,$$ - $$$,73.0,"[[], []]",/Restaurant_Review-g187791-d7281333-Reviews-Podere_Capanne-Rome_Lazio.html,d7281333,https://www.tripadvisor.com//Restaurant_Review-g187791-d7281333-Reviews-Podere_Capanne-Rome_Lazio.html,95,72,8,5,8,2
1263,id_1263,Zurich,"['Irish', 'Bar', 'European', 'British', 'Pub']",268.0,$$ - $$$,73.0,"[['Nice pub, nice food and nice staff', 'Pub quiz Sunday 19.30'], ['07/15/2017', '05/07/2017']]",/Restaurant_Review-g188113-d1575061-Reviews-Shamrock_Irish_Pub-Zurich.html,d1575061,https://www.tripadvisor.com//Restaurant_Review-g188113-d1575061-Reviews-Shamrock_Irish_Pub-Zurich.html,97,40,16,2,0,2
1264,id_1264,Rome,,5784.0,,,"[[], []]",/Restaurant_Review-g187791-d4973227-Reviews-Il_Rustico_della_Rustica-Rome_Lazio.html,d4973227,https://www.tripadvisor.com//Restaurant_Review-g187791-d4973227-Reviews-Il_Rustico_della_Rustica-Rome_Lazio.html,1,1,0,0,0,0
1265,id_1265,London,"['Chinese', 'Asian']",13503.0,$$ - $$$,23.0,"[['Horrid', 'Chinese sichuan food ,hotpot'], ['12/28/2017', '02/03/2017']]",/Restaurant_Review-g186338-d3929579-Reviews-The_Great_Wall-London_England.html,d3929579,https://www.tripadvisor.com//Restaurant_Review-g186338-d3929579-Reviews-The_Great_Wall-London_England.html,23,7,5,3,3,2
1266,id_1266,Berlin,,4876.0,,19.0,"[['Steak in Berlin', 'Very very well'], ['03/03/2015', '11/21/2014']]",/Restaurant_Review-g187323-d5824508-Reviews-Fleischerei-Berlin.html,d5824508,https://www.tripadvisor.com//Restaurant_Review-g187323-d5824508-Reviews-Fleischerei-Berlin.html,25,0,5,1,0,0
1267,id_1267,Vienna,,2758.0,,,"[[], []]",/Restaurant_Review-g190454-d11649922-Reviews-Kukis_Kombuse-Vienna.html,d11649922,https://www.tripadvisor.com//Restaurant_Review-g190454-d11649922-Reviews-Kukis_Kombuse-Vienna.html,7,3,2,1,0,1
1268,id_1268,London,,10814.0,,3.0,"[['Great food with fantastic service.', 'Awesome coffee'], ['12/15/2015', '08/03/2015']]",/Restaurant_Review-g186338-d7260102-Reviews-Little_Orchard-London_England.html,d7260102,https://www.tripadvisor.com//Restaurant_Review-g186338-d7260102-Reviews-Little_Orchard-London_England.html,3,2,1,0,0,0
1269,id_1269,Paris,"['French', 'Bar', 'European', 'Vegetarian Friendly']",3187.0,$$ - $$$,195.0,"[['Good bistrot opposite the train station', 'Europe/Singapore holiday 2017'], ['09/29/2017', '08/18/2017']]",/Restaurant_Review-g187147-d3385529-Reviews-L_Atlantique-Paris_Ile_de_France.html,d3385529,https://www.tripadvisor.com//Restaurant_Review-g187147-d3385529-Reviews-L_Atlantique-Paris_Ile_de_France.html,309,16,26,8,4,2
1270,id_1270,London,,9066.0,,,"[['QUALITY COFFEE IN WEST DRAYTON'], ['01/31/2017']]",/Restaurant_Review-g186338-d12049182-Reviews-Arveja_Cafe-London_England.html,d12049182,https://www.tripadvisor.com//Restaurant_Review-g186338-d12049182-Reviews-Arveja_Cafe-London_England.html,4,1,2,1,0,0
1271,id_1271,Geneva,"['Indian', 'Vegetarian Friendly']",318.0,$$ - $$$,37.0,"[['Ordered via EAT. Great food, expensive but...', 'Good Indian food'], ['12/28/2017', '10/30/2017']]",/Restaurant_Review-g188057-d10457458-Reviews-Punjabi-Geneva.html,d10457458,https://www.tripadvisor.com//Restaurant_Review-g188057-d10457458-Reviews-Punjabi-Geneva.html,69,16,8,2,1,4
1272,id_1272,Berlin,"['American', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options']",3648.0,$,64.0,"[['Super burgers', 'Many choices, basic set missing'], ['09/28/2017', '07/13/2017']]",/Restaurant_Review-g187323-d2146117-Reviews-Kreuzburger-Berlin.html,d2146117,https://www.tripadvisor.com//Restaurant_Review-g187323-d2146117-Reviews-Kreuzburger-Berlin.html,74,13,11,2,2,1
1273,id_1273,Athens,['Greek'],1702.0,$$$$,27.0,"[['Lovely food with very friendly service', 'Near the acropolis and a lovely place'], ['10/16/2017', '10/02/2017']]",/Restaurant_Review-g189400-d3862721-Reviews-El_Greco-Athens_Attica.html,d3862721,https://www.tripadvisor.com//Restaurant_Review-g189400-d3862721-Reviews-El_Greco-Athens_Attica.html,29,7,2,0,0,15
1274,id_1274,Barcelona,"['Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1398.0,$$ - $$$,201.0,"[['Awesome!', 'Nice place, nice neighbourhood'], ['07/11/2017', '06/27/2017']]",/Restaurant_Review-g187497-d717397-Reviews-Restaurante_Salambo-Barcelona_Catalonia.html,d717397,https://www.tripadvisor.com//Restaurant_Review-g187497-d717397-Reviews-Restaurante_Salambo-Barcelona_Catalonia.html,263,41,22,5,4,3
1275,id_1275,Dublin,"['Indian', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",135.0,$$$$,466.0,"[['Love it', 'Not so quick bite to eat'], ['12/31/2017', '12/15/2017']]",/Restaurant_Review-g186605-d1826628-Reviews-Ananda_Restaurant-Dublin_County_Dublin.html,d1826628,https://www.tripadvisor.com//Restaurant_Review-g186605-d1826628-Reviews-Ananda_Restaurant-Dublin_County_Dublin.html,665,488,108,34,13,11
